date,open,high,low,close,decision,cumret
2010-07-09C,1.20079794164418,1.23486732274192,1.19003917096792,1.231281042099,1,0.8535432067720042
2010-07-12A,1.231281042099,1.23486732274192,1.19003917096792,1.23367187424773,1,0.8626410822711661
2010-07-12C,1.23367187424773,1.25578722450815,1.22649945531637,1.24682152271271,1,0.8618141228601961
2010-07-13A,1.24682152271271,1.25578722450815,1.22649945531637,1.2456262738274,1,0.8494078833548431
2010-07-13C,1.2456262738274,1.2456262738274,1.22171778161446,1.22769486904144,1,0.8510619697322898
2010-07-14A,1.22769486904144,1.2456262738274,1.22171778161446,1.23008560898904,1,0.8556108577144349
2010-07-14C,1.23008560898904,1.24921220000222,1.23008560898904,1.23666036128998,1,0.8514756181667209
2010-07-15A,1.23666036128998,1.24921220000222,1.23008560898904,1.23068347730471,1,0.8320393407062698
2010-07-15C,1.23068347730471,1.24263765209357,1.20199337230845,1.20259118080139,0,0.8320393407062698
2010-07-16A,1.20259118080139,1.24263765209357,1.20199337230845,1.19960237500373,0,0.8320393407062698
2010-07-16C,1.19960237500373,1.21036121610505,1.18346425585672,1.20976340770721,0,0.8320393407062698
2010-07-19A,1.20976340770721,1.21036121610505,1.18346425585672,1.20139550871179,0,0.8320393407062698
2010-07-19C,1.20139550871179,1.24323511359092,1.19661389658474,1.23666036128998,1,0.8304309698664553
2010-07-20A,1.23666036128998,1.24323511359092,1.19661389658474,1.23426983915173,1,0.8473211130633834
2010-07-20C,1.23426983915173,1.2605689969102,1.23426983915173,1.25937366485596,1,0.8445059955589711
2010-07-21A,1.25937366485596,1.2605689969102,1.23426983915173,1.25518955473068,1,0.8481253324449293
2010-07-21C,1.25518955473068,1.27013234520569,1.25339641417347,1.26056897640228,1,0.84450612969657
2010-07-22A,1.26056897640228,1.27013234520569,1.25339641417347,1.25518975409944,1,0.8557662587261813
2010-07-22C,1.25518975409944,1.27491416085659,1.24921266546106,1.27192568778992,1,0.8557660161317685
2010-07-23A,1.27192568778992,1.27491416085659,1.24921266546106,1.27192532722176,1,0.860189585632775
2010-07-23C,1.27192532722176,1.28447716705262,1.26833904655438,1.27850008010864,1,0.8593854033187307
2010-07-26A,1.27850008010864,1.28447716705262,1.26833904655438,1.27730482365576,1,0.8609939654250953
2010-07-26C,1.27730482365576,1.28387957693092,1.26415517460044,1.27969563007355,1,0.8597876220639353
2010-07-27A,1.27969563007355,1.28387957693092,1.26415517460044,1.27790264151656,1,0.8577768472827474
2010-07-27C,1.27790264151656,1.28089111426774,1.26953474680727,1.27491402626038,1,0.8565704174476994
2010-07-28A,1.27491402626038,1.28089111426774,1.26953474680727,1.27312090917722,1,0.8782862461333915
